"","q_n","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"386",89,2008-01-21,1,4,6,1,4,4,2,3,1,1,3,7
"387",89,2008-01-22,1,4,6,1,4,4,2,3,1,1,3,7
"388",89,2008-01-23,1,4,6,1,4,5,2,2,1,1,3,7
"389",89,2008-01-24,1,4,6,1,4,5,2,2,1,1,3,7
"390",89,2008-01-25,1,4,6,1,4,5,2,2,1,1,3,7
"391",89,2008-01-26,1,4,6,1,4,5,2,2,1,1,3,7
"392",89,2008-01-27,1,4,6,1,4,5,2,2,1,1,3,7
"393",89,2008-01-28,1,4,6,3,4,5,2,2,1,1,3,7
"394",89,2008-01-29,1,4,6,3,4,5,2,2,1,1,3,7
"395",89,2008-01-30,1,4,6,3,4,4,3,2,1,1,3,7
"396",89,2008-01-31,1,4,6,3,4,4,2,2,1,1,3,6
"397",89,2008-02-01,1,4,6,2,4,4,2,2,1,1,3,7
"398",89,2008-02-02,1,4,6,2,4,4,2,2,1,1,3,7
"399",89,2008-02-03,1,4,6,2,4,4,2,2,1,1,3,7
"400",89,2008-02-04,1,4,6,3,4,4,2,2,1,1,3,7
"401",89,2008-02-05,1,4,6,3,4,4,3,2,1,1,3,7
"402",89,2008-02-06,1,4,6,3,4,4,2,2,1,1,3,6
"403",89,2008-02-07,1,4,6,3,4,4,2,2,1,1,3,8
"404",89,2008-02-08,1,4,6,2,4,5,3,2,1,1,3,7
"405",89,2008-02-09,1,4,6,2,4,5,3,2,1,1,3,7
"406",89,2008-02-10,1,4,6,2,4,5,3,2,1,1,3,7
"407",89,2008-02-11,1,4,6,2,4,5,3,2,1,1,3,7
"408",89,2008-02-12,1,4,6,2,4,5,2,2,1,1,3,6
"409",89,2008-02-13,1,4,6,3,3,5,2,2,1,1,3,7
"410",89,2008-02-14,1,4,6,3,3,4,2,2,1,1,3,6
"411",89,2008-02-15,1,4,6,3,4,4,2,2,1,1,3,7
"412",89,2008-02-16,1,4,6,3,4,4,2,2,1,1,3,6
"413",89,2008-02-17,1,4,6,3,4,4,2,2,1,1,3,6
"414",89,2008-02-18,1,4,6,3,4,4,2,2,1,1,3,7
"415",89,2008-02-19,1,4,6,2,4,5,2,2,1,1,3,6
"416",89,2008-02-20,1,4,6,2,3,5,2,2,1,1,3,7
"417",89,2008-02-21,1,4,6,3,3,4,2,2,1,1,3,7
"418",89,2008-02-22,1,4,6,3,4,4,2,2,1,1,3,6
"419",89,2008-02-23,1,4,6,3,4,4,2,2,1,1,3,7
"420",89,2008-02-24,1,4,6,3,4,4,2,2,1,1,3,7
"421",89,2008-02-25,1,4,6,2,4,4,2,2,1,1,3,7
"422",89,2008-02-26,1,4,6,3,3,4,2,2,1,1,3,8
"423",89,2008-02-27,1,4,6,3,3,4,2,2,1,1,3,8
"424",89,2008-02-28,1,4,6,3,3,5,2,2,1,1,3,7
"425",89,2008-02-29,1,4,6,3,3,5,2,2,1,1,3,9
"426",89,2008-03-01,1,4,6,3,3,5,2,2,1,1,3,9
"427",89,2008-03-02,1,4,6,3,3,5,2,2,1,1,3,9
"428",89,2008-03-03,1,4,6,3,3,4,3,2,1,1,3,9
"429",89,2008-03-04,1,4,6,3,3,4,2,2,1,1,3,9
"430",89,2008-03-05,1,4,6,3,3,4,3,2,1,1,3,9
"431",89,2008-03-06,1,4,6,2,3,4,3,2,1,1,3,9
"432",89,2008-03-07,1,4,6,3,3,3,2,2,1,1,3,9
"433",89,2008-03-08,1,4,6,3,3,3,2,2,1,1,3,9
"434",89,2008-03-09,1,4,6,3,3,3,2,2,1,1,3,9
"435",89,2008-03-10,1,4,6,3,3,4,3,2,1,1,3,9
"436",89,2008-03-11,1,4,6,2,3,4,2,2,1,1,3,9
"437",89,2008-03-12,1,4,6,3,3,4,2,2,1,1,3,9
"438",89,2008-03-13,1,4,6,3,3,4,2,2,1,1,3,9
"439",89,2008-03-14,1,4,6,3,3,4,2,2,1,1,3,9
"440",89,2008-03-15,1,4,6,3,3,4,2,2,1,1,3,9
"441",89,2008-03-16,1,4,6,3,3,4,2,2,1,1,3,9
"442",89,2008-03-17,1,4,6,3,3,4,3,2,1,1,3,8
"443",89,2008-03-18,1,4,6,3,3,5,2,2,1,1,3,8
"444",89,2008-03-19,1,4,6,2,3,5,2,2,1,1,3,8
"445",89,2008-03-20,1,4,6,3,3,5,3,2,2,1,3,8
"446",89,2008-03-21,1,4,6,2,3,5,3,2,1,1,3,9
"447",89,2008-03-22,1,4,6,2,3,5,3,2,1,1,3,8
"448",89,2008-03-23,1,4,6,2,3,5,3,2,1,1,3,8
"449",89,2008-03-24,1,4,6,2,3,5,3,2,2,1,3,8
"450",89,2008-03-25,1,4,6,3,3,3,3,2,1,1,3,8
"451",89,2008-03-26,1,4,6,3,3,4,3,2,2,1,3,8
"452",89,2008-03-27,1,4,6,3,3,3,2,2,1,1,3,8
"453",89,2008-03-28,1,4,6,2,3,3,3,2,1,1,3,8
"454",89,2008-03-29,1,4,6,2,3,3,3,2,1,1,3,8
"455",89,2008-03-30,1,4,6,2,3,3,3,2,1,1,3,8
"456",89,2008-03-31,1,4,6,2,3,3,2,2,2,1,3,8
"457",90,2008-04-01,1,4,6,1,4,5,2,0,1,1,3,6
"458",90,2008-04-02,1,4,5,1,4,5,3,0,1,1,3,7
"459",90,2008-04-03,1,4,6,1,4,5,2,0,1,1,3,7
"460",90,2008-04-04,1,4,6,1,4,4,3,0,1,1,3,7
"461",90,2008-04-05,1,4,6,1,4,4,3,0,1,1,3,6
"462",90,2008-04-06,1,4,6,1,4,4,3,0,1,1,3,7
"463",90,2008-04-07,1,4,6,1,4,5,2,0,1,1,3,6
"464",90,2008-04-08,1,4,6,1,4,5,3,0,1,1,3,7
"465",90,2008-04-09,1,4,6,1,4,4,2,0,1,1,3,7
"466",90,2008-04-10,1,4,6,1,4,5,3,0,1,1,3,7
"467",90,2008-04-11,1,4,6,1,4,4,2,0,1,1,3,7
"468",90,2008-04-12,1,4,6,1,4,4,2,0,1,1,3,7
"469",90,2008-04-13,1,4,6,1,4,4,2,0,1,1,3,7
"470",90,2008-04-14,1,4,6,1,4,4,3,0,1,1,3,7
"471",90,2008-04-15,1,4,6,1,4,4,3,0,1,1,3,6
"472",90,2008-04-16,1,4,6,1,4,5,2,0,1,1,3,7
"473",90,2008-04-17,1,4,6,1,4,4,3,0,1,1,3,7
"474",90,2008-04-18,1,4,6,1,4,5,2,0,1,1,3,7
"475",90,2008-04-19,1,4,6,1,4,5,2,0,1,1,3,7
"476",90,2008-04-20,1,4,6,1,4,5,2,0,1,1,3,8
"477",90,2008-04-21,1,4,6,1,4,4,2,0,1,1,3,7
"478",90,2008-04-22,1,4,6,1,4,5,3,0,1,1,3,8
"479",90,2008-04-23,1,4,6,1,4,4,3,0,1,1,3,8
"480",90,2008-04-24,1,4,6,1,4,4,2,0,1,1,3,7
"481",90,2008-04-25,1,4,7,1,4,5,3,0,1,1,3,8
"482",90,2008-04-26,1,4,7,1,4,5,3,0,1,1,3,8
"483",90,2008-04-27,1,4,7,1,4,5,3,0,1,1,3,8
"484",90,2008-04-28,1,4,6,3,4,5,3,0,1,1,3,8
"485",90,2008-04-29,1,4,6,3,4,4,4,0,1,1,3,8
"486",90,2008-04-30,1,4,6,2,4,4,3,0,1,1,3,8
"487",90,2008-05-01,1,4,6,3,4,5,2,0,1,1,3,8
"488",90,2008-05-02,1,4,6,2,4,4,3,0,1,1,3,8
"489",90,2008-05-03,1,4,6,2,4,4,3,0,1,1,3,8
"490",90,2008-05-04,1,4,6,2,4,4,3,0,1,1,3,8
"491",90,2008-05-05,1,4,6,3,4,5,3,0,1,1,3,8
"492",90,2008-05-06,1,4,6,3,4,4,3,0,1,1,3,8
"493",90,2008-05-07,1,4,6,3,4,4,3,0,1,1,3,8
"494",90,2008-05-08,1,4,6,3,4,4,3,0,1,1,3,8
"495",90,2008-05-09,1,4,6,3,4,4,3,0,1,1,3,8
"496",90,2008-05-10,1,4,6,3,4,4,3,0,1,1,3,8
"497",90,2008-05-11,1,4,6,3,4,4,3,0,1,1,3,8
"498",90,2008-05-12,1,4,6,2,4,5,3,0,1,1,3,8
"499",90,2008-05-13,1,4,6,2,4,4,3,0,1,1,3,8
"500",90,2008-05-14,1,4,6,3,4,4,3,0,1,1,3,8
"501",90,2008-05-15,1,4,6,2,4,5,3,0,1,1,3,8
"502",90,2008-05-16,1,4,6,3,4,5,3,0,1,1,3,8
"503",90,2008-05-17,1,4,6,3,4,5,3,0,1,1,3,8
"504",90,2008-05-18,1,4,6,3,4,5,3,0,1,1,3,8
"505",90,2008-05-19,1,4,6,2,4,5,3,0,1,1,3,8
"506",90,2008-05-20,1,4,6,3,4,4,3,0,1,1,3,8
"507",90,2008-05-21,1,4,6,3,4,5,3,0,1,1,3,8
"508",90,2008-05-22,1,4,6,3,4,5,3,0,1,1,3,8
"509",90,2008-05-23,1,4,6,3,4,4,2,0,1,1,3,8
"510",90,2008-05-24,1,4,6,3,4,4,2,0,1,1,3,8
"511",90,2008-05-25,1,4,6,3,4,4,2,0,1,1,3,8
"512",90,2008-05-26,1,4,6,2,4,4,2,0,1,1,3,8
"513",90,2008-05-27,1,4,6,3,4,5,4,0,1,1,3,8
"514",90,2008-05-28,1,4,6,2,4,4,2,0,1,1,3,8
"515",90,2008-05-29,1,4,6,2,4,5,2,0,1,1,3,8
"516",90,2008-05-30,1,4,6,3,4,4,3,0,1,1,3,8
"517",90,2008-05-31,1,4,6,3,4,4,3,0,1,1,3,9
"518",90,2008-06-01,1,4,6,3,4,4,3,0,1,1,3,9
"519",90,2008-06-02,1,4,6,2,4,5,3,0,1,1,3,8
"520",90,2008-06-03,1,4,6,3,4,5,2,0,1,1,3,9
"521",90,2008-06-04,1,4,5,3,4,5,3,0,1,1,3,9
"522",90,2008-06-05,1,4,6,3,4,5,2,0,1,1,3,9
"523",90,2008-06-06,1,4,6,3,4,5,3,0,1,1,3,9
"524",90,2008-06-07,1,4,6,3,4,5,3,0,1,1,3,9
"525",90,2008-06-08,1,4,6,3,4,5,3,0,1,1,3,9
"526",90,2008-06-09,1,4,6,2,4,5,2,0,1,1,3,9
"527",90,2008-06-10,1,4,5,2,4,4,3,0,1,1,3,9
"528",90,2008-06-11,1,4,5,2,4,5,2,0,1,1,3,9
"529",90,2008-06-12,1,4,6,3,4,5,3,0,1,1,3,9
"530",90,2008-06-13,1,5,6,3,4,4,2,0,1,1,3,9
"531",90,2008-06-14,1,4,6,3,4,4,2,0,1,1,3,9
"532",90,2008-06-15,1,4,6,3,4,4,2,0,1,1,3,9
"533",90,2008-06-16,1,4,6,3,4,4,2,0,1,1,3,9
"534",90,2008-06-17,1,4,6,3,4,5,3,0,1,1,3,9
"535",90,2008-06-18,1,4,6,3,4,5,2,0,1,1,3,9
"536",90,2008-06-19,1,4,6,3,4,4,2,0,1,1,3,8
"537",90,2008-06-20,1,4,5,2,4,4,3,0,1,1,3,8
"538",90,2008-06-21,1,4,5,2,4,4,3,0,1,1,3,6
"539",90,2008-06-22,1,4,5,2,4,4,3,0,1,1,3,8
"540",90,2008-06-23,1,4,6,3,4,5,3,0,1,1,3,8
"541",90,2008-06-24,1,4,6,2,4,4,3,0,1,1,3,7
"542",90,2008-06-25,1,4,6,2,4,4,2,0,1,1,3,7
"543",90,2008-06-26,1,4,6,2,4,4,3,0,1,1,3,7
"544",90,2008-06-27,1,4,5,2,4,4,3,0,1,1,3,8
"545",90,2008-06-28,1,4,5,2,4,4,3,0,1,1,3,7
"546",90,2008-06-29,1,4,5,2,4,4,3,0,1,1,3,7
"547",90,2008-06-30,1,4,6,2,4,4,2,0,1,1,3,8
"548",91,2008-07-01,1,5,7,2,4,5,2,1,1,1,3,9
"549",91,2008-07-02,1,5,7,2,4,5,2,1,1,1,3,9
"550",91,2008-07-03,1,5,7,2,4,5,2,1,1,1,3,9
"551",91,2008-07-04,1,5,7,2,4,5,2,1,1,1,3,9
"552",91,2008-07-05,1,4,7,2,4,5,2,1,1,1,3,9
"553",91,2008-07-06,1,5,7,2,4,5,2,1,1,1,3,9
"554",91,2008-07-07,1,5,6,2,4,5,2,1,1,1,3,9
"555",91,2008-07-08,1,5,7,2,4,5,2,1,1,1,3,9
"556",91,2008-07-09,1,5,7,2,4,5,2,1,1,1,3,9
"557",91,2008-07-10,1,5,6,2,4,5,2,1,1,1,3,9
"558",91,2008-07-11,1,5,7,2,4,5,2,1,1,1,3,9
"559",91,2008-07-12,1,5,7,2,4,5,2,1,1,1,3,9
"560",91,2008-07-13,1,5,7,2,4,5,2,1,1,1,3,9
"561",91,2008-07-14,1,5,6,2,4,5,2,1,1,1,3,9
"562",91,2008-07-15,1,5,7,2,4,5,2,1,1,1,3,9
"563",91,2008-07-16,1,5,7,2,4,5,2,1,1,1,3,9
"564",91,2008-07-17,1,5,6,2,4,5,2,1,1,1,3,9
"565",91,2008-07-18,1,5,6,2,4,5,2,1,1,1,3,8
"566",91,2008-07-19,1,5,6,2,4,5,2,1,1,1,3,8
"567",91,2008-07-20,1,5,6,2,4,5,2,1,1,1,3,9
"568",91,2008-07-21,1,5,7,2,4,5,2,1,1,1,3,8
"569",91,2008-07-22,1,5,6,2,4,6,2,1,1,1,4,9
"570",91,2008-07-23,1,5,7,2,4,5,2,1,1,1,4,8
"571",91,2008-07-24,1,5,6,2,4,5,2,1,1,1,4,8
"572",91,2008-07-25,1,5,6,2,4,5,2,1,1,1,4,8
"573",91,2008-07-26,1,5,6,2,4,5,2,1,1,1,4,8
"574",91,2008-07-27,1,5,6,2,4,5,2,1,1,1,4,8
"575",91,2008-07-28,1,5,6,2,4,4,2,1,1,1,4,8
"576",91,2008-07-29,1,5,6,2,4,5,2,1,1,1,4,8
"577",91,2008-07-30,1,5,6,2,4,5,2,1,1,1,4,8
"578",91,2008-07-31,1,5,7,2,4,5,2,1,1,1,4,8
"579",91,2008-08-01,1,5,6,2,4,5,2,1,1,1,4,8
"580",91,2008-08-02,1,5,6,2,4,5,2,1,1,1,4,8
"581",91,2008-08-03,1,5,6,2,4,5,2,1,1,1,4,8
"582",91,2008-08-04,1,5,7,2,3,5,2,1,1,1,4,8
"583",91,2008-08-05,1,5,6,2,3,5,2,1,1,1,4,8
"584",91,2008-08-06,1,5,6,2,4,4,2,1,1,1,4,8
"585",91,2008-08-07,1,5,5,2,4,5,2,1,1,1,4,8
"586",91,2008-08-08,1,5,6,2,4,5,2,1,1,1,4,8
"587",91,2008-08-09,1,5,6,2,4,5,2,1,1,1,4,8
"588",91,2008-08-10,1,5,6,2,4,5,2,1,1,1,4,8
"589",91,2008-08-11,1,5,6,2,4,5,2,1,1,2,4,8
"590",91,2008-08-12,1,5,7,2,4,5,2,1,1,1,4,8
"591",91,2008-08-13,1,5,6,2,4,5,2,1,1,1,4,7
"592",91,2008-08-14,1,5,6,2,4,5,2,1,1,1,4,8
"593",91,2008-08-15,1,5,7,2,4,5,2,1,1,1,4,8
"594",91,2008-08-16,1,5,7,2,4,5,2,1,1,1,4,8
"595",91,2008-08-17,1,5,7,2,4,5,2,1,1,1,4,8
"596",91,2008-08-18,1,5,6,3,4,5,2,1,1,1,4,8
"597",91,2008-08-19,1,5,6,2,4,5,2,1,1,1,4,8
"598",91,2008-08-20,1,5,6,2,4,5,2,1,1,1,4,8
"599",91,2008-08-21,1,5,7,2,4,5,2,1,1,1,4,8
"600",91,2008-08-22,1,5,6,2,4,5,2,1,1,1,4,8
"601",91,2008-08-23,1,5,6,2,4,5,2,1,1,1,4,8
"602",91,2008-08-24,1,5,6,2,4,5,2,1,1,1,4,8
"603",91,2008-08-25,1,5,6,2,4,6,2,1,1,1,4,8
"604",91,2008-08-26,1,5,6,2,4,5,2,1,1,1,4,9
"605",91,2008-08-27,1,5,6,2,4,5,2,1,1,1,4,9
"606",91,2008-08-28,1,5,6,2,4,5,2,1,1,1,4,9
"607",91,2008-08-29,1,4,6,2,4,5,2,1,1,1,4,8
"608",91,2008-08-30,1,5,6,2,4,5,2,1,1,1,4,9
"609",91,2008-08-31,1,5,6,2,4,5,2,1,1,1,4,8
"610",91,2008-09-01,1,5,6,2,4,6,2,1,1,1,4,8
"611",91,2008-09-02,1,5,7,2,4,5,2,1,1,1,4,8
"612",91,2008-09-03,1,5,6,2,4,5,2,1,1,1,4,8
"613",91,2008-09-04,1,5,7,3,4,5,2,1,1,1,4,9
"614",91,2008-09-05,1,5,7,2,4,5,2,1,1,1,4,8
"615",91,2008-09-06,1,5,7,2,4,5,2,1,1,1,4,9
"616",91,2008-09-07,1,5,7,2,4,5,2,1,1,1,4,8
"617",91,2008-09-08,1,5,6,2,4,5,2,1,1,2,4,9
"618",91,2008-09-09,1,5,6,2,4,5,2,1,1,1,4,9
"619",91,2008-09-10,1,5,6,3,4,5,2,1,1,1,4,9
"620",91,2008-09-11,1,5,6,2,4,5,2,1,1,1,4,9
"621",91,2008-09-12,1,5,6,2,4,5,2,1,1,1,4,9
"622",91,2008-09-13,1,5,6,2,4,5,2,1,1,1,4,8
"623",91,2008-09-14,1,5,6,2,4,5,2,1,1,1,4,8
"624",91,2008-09-15,1,5,7,2,4,5,2,1,1,1,4,8
"625",91,2008-09-16,1,5,7,2,4,5,2,1,1,1,3,8
"626",91,2008-09-17,1,5,6,2,4,5,2,1,1,1,3,8
"627",91,2008-09-18,1,5,6,2,4,5,2,1,1,1,3,8
"628",91,2008-09-19,1,5,6,3,4,5,2,1,1,1,3,8
"629",91,2008-09-20,1,5,6,3,4,5,2,1,1,1,3,8
"630",91,2008-09-21,1,5,6,3,4,5,2,1,1,1,3,9
"631",91,2008-09-22,1,4,7,2,4,4,2,1,1,1,3,9
"632",91,2008-09-23,1,5,6,2,4,5,2,1,1,1,3,8
"633",91,2008-09-24,1,5,6,2,3,4,2,1,1,1,3,9
"634",91,2008-09-25,1,5,7,2,3,4,2,1,1,1,3,9
"635",91,2008-09-26,1,5,6,3,4,5,2,1,1,1,3,8
"636",91,2008-09-27,1,5,6,3,4,5,2,1,1,1,3,9
"637",91,2008-09-28,1,5,6,3,4,5,2,1,1,1,3,9
"638",91,2008-09-29,1,5,6,3,4,5,2,1,1,1,3,9
"639",91,2008-09-30,1,5,6,3,4,6,2,1,1,1,3,9
"640",92,2008-10-01,3,5,7,3,5,7,2,1,1,1,2,8
"641",92,2008-10-02,3,5,6,3,5,7,2,1,1,1,2,8
"642",92,2008-10-03,3,5,7,3,5,7,2,1,1,1,2,7
"643",92,2008-10-04,3,5,7,3,5,7,2,1,1,1,2,8
"644",92,2008-10-05,3,5,7,3,5,7,2,1,1,1,2,8
"645",92,2008-10-06,3,5,7,4,5,7,2,1,1,1,2,7
"646",92,2008-10-07,3,5,7,3,4,7,2,1,1,1,2,7
"647",92,2008-10-08,3,5,6,3,5,7,2,1,1,1,2,7
"648",92,2008-10-09,3,5,7,3,5,6,2,1,1,1,2,7
"649",92,2008-10-10,3,5,6,3,5,7,2,1,1,1,2,7
"650",92,2008-10-11,3,5,6,3,5,7,2,1,1,1,2,7
"651",92,2008-10-12,3,4,6,3,5,7,2,1,1,1,2,7
"652",92,2008-10-13,3,5,7,3,5,7,2,1,1,1,2,7
"653",92,2008-10-14,3,5,7,4,5,6,2,1,1,1,2,7
"654",92,2008-10-15,3,5,7,4,4,7,2,1,1,1,2,7
"655",92,2008-10-16,3,5,6,4,4,6,2,1,1,1,2,7
"656",92,2008-10-17,4,5,7,4,5,6,2,1,1,1,2,7
"657",92,2008-10-18,4,5,7,4,5,6,2,1,1,1,2,8
"658",92,2008-10-19,4,6,7,4,5,6,2,1,1,1,2,7
"659",92,2008-10-20,3,5,8,4,5,6,2,1,1,1,2,7
"660",92,2008-10-21,3,5,6,4,4,7,2,1,1,1,2,6
"661",92,2008-10-22,5,5,7,4,3,7,2,1,1,1,2,6
"662",92,2008-10-23,4,5,7,4,5,7,2,1,1,1,2,7
"663",92,2008-10-24,3,5,7,4,5,7,2,1,1,1,2,7
"664",92,2008-10-25,3,5,7,4,5,7,2,1,1,1,2,7
"665",92,2008-10-26,3,5,7,4,5,7,2,1,1,1,2,8
"666",92,2008-10-27,3,5,7,4,5,7,2,1,1,1,2,7
"667",92,2008-10-28,3,5,7,4,4,7,2,1,1,1,2,8
"668",92,2008-10-29,3,5,7,4,5,6,2,1,1,1,2,7
"669",92,2008-10-30,3,5,7,4,5,7,2,1,1,1,2,8
"670",92,2008-10-31,3,5,7,4,4,6,2,1,1,1,2,8
"671",92,2008-11-01,3,5,7,4,4,6,2,1,1,1,2,8
"672",92,2008-11-02,3,5,7,4,4,6,2,1,1,1,2,7
"673",92,2008-11-03,3,5,8,4,5,7,2,1,1,1,2,8
"674",92,2008-11-04,3,5,7,4,4,7,2,2,1,1,2,8
"675",92,2008-11-05,2,5,7,4,5,7,2,1,1,2,2,8
"676",92,2008-11-06,2,5,7,4,5,7,2,1,1,2,2,8
"677",92,2008-11-07,2,5,7,4,4,7,2,1,1,2,2,8
"678",92,2008-11-08,2,5,7,4,4,7,2,1,1,2,2,8
"679",92,2008-11-09,2,5,7,4,4,7,2,1,1,2,2,8
"680",92,2008-11-10,2,5,7,4,4,7,2,1,1,2,2,8
"681",92,2008-11-11,2,5,7,4,5,7,2,2,1,2,2,8
"682",92,2008-11-12,2,5,7,4,4,6,2,1,1,2,2,8
"683",92,2008-11-13,2,5,6,4,5,7,2,1,1,2,2,8
"684",92,2008-11-14,2,4,7,4,5,7,2,1,1,2,2,6
"685",92,2008-11-15,2,5,7,4,5,7,2,1,1,2,2,8
"686",92,2008-11-16,2,4,7,4,5,7,2,1,1,2,2,8
"687",92,2008-11-17,2,5,7,5,5,5,2,1,1,2,2,8
"688",92,2008-11-18,2,5,7,4,5,7,2,1,1,2,2,9
"689",92,2008-11-19,2,5,7,5,5,6,2,1,1,2,2,9
"690",92,2008-11-20,2,5,7,4,4,7,2,1,1,2,2,7
"691",92,2008-11-21,2,5,7,5,4,6,2,1,1,2,2,7
"692",92,2008-11-22,2,5,7,5,4,6,2,1,1,2,2,8
"693",92,2008-11-23,2,5,7,5,4,6,2,1,1,2,2,8
"694",92,2008-11-24,2,5,6,4,4,6,2,1,1,2,2,8
"695",92,2008-11-25,2,5,7,4,5,6,2,1,1,2,2,8
"696",92,2008-11-26,2,5,7,4,4,6,2,1,1,2,2,8
"697",92,2008-11-27,2,5,7,4,4,7,2,1,1,2,2,8
"698",92,2008-11-28,2,5,7,4,5,7,2,1,1,2,2,8
"699",92,2008-11-29,2,4,7,4,5,7,2,1,1,2,2,8
"700",92,2008-11-30,2,5,7,4,5,7,2,1,1,2,2,7
"701",92,2008-12-01,2,5,7,4,5,7,2,1,1,2,2,7
"702",92,2008-12-02,2,5,7,4,5,7,2,1,1,2,2,6
"703",92,2008-12-03,2,5,7,4,4,6,2,1,1,2,2,6
"704",92,2008-12-04,2,5,7,4,5,7,2,1,1,2,2,7
"705",92,2008-12-05,2,4,7,4,4,7,2,1,1,2,2,7
"706",92,2008-12-06,2,5,7,4,4,7,2,1,1,2,2,7
"707",92,2008-12-07,2,5,7,4,4,7,2,1,1,2,2,7
"708",92,2008-12-08,2,5,7,4,4,7,2,1,1,2,2,8
"709",92,2008-12-09,2,5,6,4,4,7,2,2,2,2,2,8
"710",92,2008-12-10,2,5,7,4,4,7,2,1,2,2,2,8
"711",92,2008-12-11,2,5,7,4,5,6,2,1,2,2,2,8
"712",92,2008-12-12,2,5,7,4,5,6,2,1,2,2,2,8
"713",92,2008-12-13,2,5,7,4,5,6,2,1,2,2,2,8
"714",92,2008-12-14,2,5,7,4,5,6,2,1,2,2,2,8
"715",92,2008-12-15,2,5,7,4,4,6,2,1,1,2,2,7
"716",92,2008-12-16,2,5,7,4,4,6,2,1,2,2,2,7
"717",92,2008-12-17,2,5,7,5,5,7,2,1,2,2,2,8
"718",92,2008-12-18,2,5,7,4,4,7,2,1,2,2,2,8
"719",92,2008-12-19,2,5,7,4,4,6,2,1,2,2,2,8
"720",92,2008-12-20,2,5,7,4,4,6,2,1,2,2,2,7
"721",92,2008-12-21,2,5,7,4,4,6,2,1,2,2,2,8
"722",92,2008-12-22,2,5,7,4,5,6,2,1,2,2,2,8
"723",92,2008-12-23,2,5,6,4,5,6,2,1,2,2,2,7
"724",92,2008-12-24,2,5,7,4,5,6,2,1,2,2,2,7
"725",92,2008-12-25,2,6,7,4,4,7,2,2,2,2,2,8
"726",92,2008-12-26,2,5,6,4,4,7,2,1,2,2,2,7
"727",92,2008-12-27,2,5,6,4,4,7,2,1,2,2,2,8
"728",92,2008-12-28,2,5,6,4,4,7,2,1,2,2,2,8
"729",92,2008-12-29,2,5,7,4,5,7,2,1,2,2,2,8
"730",92,2008-12-30,2,5,7,5,4,6,2,1,2,2,2,8
"731",92,2008-12-31,2,5,7,5,4,5,2,1,2,2,2,8
"732",93,2009-01-01,2,5,7,6,8,6,3,2,1,3,3,5
"733",93,2009-01-02,2,5,7,5,9,7,3,2,1,3,3,5
"734",93,2009-01-03,2,5,7,5,9,7,3,2,1,3,3,5
"735",93,2009-01-04,2,5,7,5,9,7,3,2,1,3,3,6
"736",93,2009-01-05,2,5,7,6,10,7,3,2,1,3,3,6
"737",93,2009-01-06,2,5,8,5,9,7,3,2,1,3,3,6
"738",93,2009-01-07,2,5,8,6,9,7,3,2,1,3,3,6
"739",93,2009-01-08,2,5,8,6,8,7,3,2,1,3,3,5
"740",93,2009-01-09,2,5,7,6,10,7,3,2,1,3,3,6
"741",93,2009-01-10,2,5,7,6,10,7,3,2,1,3,3,5
"742",93,2009-01-11,2,5,7,6,10,7,3,2,1,3,3,9
"743",93,2009-01-12,2,5,7,5,8,6,3,2,1,3,3,9
"744",93,2009-01-13,2,5,7,6,8,7,3,2,1,3,3,9
"745",93,2009-01-14,2,5,7,5,8,7,3,2,1,3,3,9
"746",93,2009-01-15,2,5,8,6,8,7,3,2,1,3,2,9
"747",93,2009-01-16,2,5,8,5,8,7,3,2,1,3,2,9
"748",93,2009-01-17,2,5,8,5,8,7,3,2,1,3,2,8
"749",93,2009-01-18,2,5,8,5,8,7,3,2,1,3,2,8
"750",93,2009-01-19,2,5,7,6,9,7,3,2,1,3,2,9
"751",93,2009-01-20,1,5,7,5,9,6,3,2,1,3,3,9
"752",93,2009-01-21,1,5,7,5,9,7,3,2,1,3,3,8
"753",93,2009-01-22,1,5,7,5,8,7,3,2,1,3,3,8
"754",93,2009-01-23,1,5,8,6,9,7,3,2,1,3,3,8
"755",93,2009-01-24,1,5,8,6,9,7,3,2,1,3,3,8
"756",93,2009-01-25,1,5,8,6,9,7,3,2,1,3,3,8
"757",93,2009-01-26,1,5,7,5,8,7,3,2,1,3,3,8
"758",93,2009-01-27,1,5,8,6,8,7,3,2,1,3,3,8
"759",93,2009-01-28,1,5,7,6,9,7,3,2,1,3,3,8
"760",93,2009-01-29,1,5,7,5,9,7,3,2,1,3,3,8
"761",93,2009-01-30,1,5,7,5,8,7,3,2,1,3,3,8
"762",93,2009-01-31,1,5,7,5,8,7,3,2,1,3,3,8
"763",93,2009-02-01,1,5,7,5,8,7,3,2,1,3,3,6
"764",93,2009-02-02,1,5,8,6,9,7,3,2,1,3,3,6
"765",93,2009-02-03,1,5,7,6,8,7,3,2,1,3,2,6
"766",93,2009-02-04,1,5,7,6,9,6,3,2,1,3,2,5
"767",93,2009-02-05,1,5,8,5,10,7,3,2,1,3,2,7
"768",93,2009-02-06,1,5,8,6,8,7,3,2,2,3,2,7
"769",93,2009-02-07,1,5,8,6,8,7,3,2,2,3,2,7
"770",93,2009-02-08,1,5,8,6,8,7,3,2,2,3,2,7
"771",93,2009-02-09,1,5,8,5,9,6,3,2,1,3,2,7
"772",93,2009-02-10,1,5,7,5,8,8,3,2,1,3,2,7
